pais,anio,grupo_edad,sexo,causa,causa_grupo,q_media_posterior,q_mediana_posterior,q_li_95,q_ls_95
Belice,2015,30-34,Hombre,XX,Causas externas de mortalidad,0.0021396162549384627,0.0021187030222325465,0.0014548991415387832,0.0029473266470467895
Belice,2015,30-34,Mujer,I,Enfermedades infecciosas y parasitarias,3.211672095650881e-4,2.986645585925015e-4,1.0317341621681561e-4,6.701514273239015e-4
Belice,2015,30-34,Mujer,II,Tumores,3.047657355674212e-4,2.8204160530242284e-4,8.658692908336358e-5,6.551901446840505e-4
Belice,2015,30-34,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8.812224838903753e-6,1.956814587841314e-7,4.06874893252665e-17,7.799441905294305e-5
Belice,2015,30-34,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",8.857196249049761e-5,6.641580536009321e-5,4.267266407501968e-6,3.003409909009586e-4
Belice,2015,30-34,Mujer,IX,Enfermedades del sistema circulatorio,1.5295019256007818e-4,1.2947877802299584e-4,2.129050483584822e-5,4.1390313763331547e-4
Belice,2015,30-34,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",9.146238267769824e-5,6.941039094451922e-5,4.585667948740652e-6,3.014955133708808e-4
Belice,2015,30-34,Mujer,X,Enfermedades del sistema respiratorio,1.569926159670972e-4,1.3338197785696284e-4,2.291697469960942e-5,4.2176584988125174e-4
Belice,2015,30-34,Mujer,XI,Enfermedades del sistema digestivo,9.606492670015798e-5,7.447929054464404e-5,5.855377049594344e-6,3.0437685610372505e-4
Belice,2015,30-34,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.156846584862186e-6,2.4932006490989507e-15,1.146970889899537e-58,2.434507006915568e-5
Belice,2015,30-34,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.3873284288574945e-5,3.4072324019751475e-5,2.617651071873543e-6,1.4140480169401104e-4
Belice,2015,30-34,Mujer,XIV,Enfermedades del sistema genitourinario,1.227789265173645e-5,7.569416617029334e-7,1.7147123497648e-14,9.950124039303501e-5
Belice,2015,30-34,Mujer,XV,"Embarazo, parto y puerperio",1.617775673277984e-5,1.1699510152330008e-5,5.423852214360292e-7,5.737568255697846e-5
Belice,2015,30-34,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.969501263907703e-5,5.036629177013591e-5,2.655022882218081e-6,2.4130969466138336e-4
Belice,2015,30-34,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",5.3755893426853855e-6,5.824987388052724e-9,1.837742556411697e-26,5.8385723046415734e-5
Belice,2015,30-34,Mujer,XX,Causas externas de mortalidad,2.6869559840334424e-4,2.458023209551565e-4,7.228950566696949e-5,5.971120455122437e-4
Belice,2015,35-39,Hombre,I,Enfermedades infecciosas y parasitarias,0.0011868327193753775,0.0011631497962878304,6.564726491181598e-4,0.0018686656701197221
Belice,2015,35-39,Hombre,II,Tumores,2.834224734269915e-4,2.5318645574220425e-4,6.711956895886577e-5,6.675791552486863e-4
Belice,2015,35-39,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.0182280934654427e-5,2.5324762479244356e-7,3.2949755944221994e-17,8.780258520232209e-5
Belice,2015,35-39,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.0505650661021848e-4,7.846231861657562e-5,5.277499979856389e-6,3.513199251044159e-4
Belice,2015,35-39,Hombre,IX,Enfermedades del sistema circulatorio,1.8584137644092217e-4,1.5769799129548194e-4,2.4669731838290714e-5,5.067042460344138e-4
Belice,2015,35-39,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.0630939829504139e-4,8.10544497220755e-5,5.551351381653912e-6,3.526564178860569e-4
Belice,2015,35-39,Hombre,X,Enfermedades del sistema respiratorio,1.8871351276319117e-4,1.6241439950079935e-4,2.6950885373698094e-5,4.947215325644378e-4
Belice,2015,35-39,Hombre,XI,Enfermedades del sistema digestivo,1.9762581271865132e-4,1.7099358175687106e-4,2.9342344748767634e-5,5.137151921186649e-4
Belice,2015,35-39,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,2.3929035011720628e-6,2.8148556518421517e-15,5.460457854115154e-59,2.8169692858805686e-5
Belice,2015,35-39,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.423241153986621e-5,5.566706768172047e-6,4.328193608554007e-9,7.785581980403849e-5
Belice,2015,35-39,Hombre,XIV,Enfermedades del sistema genitourinario,1.004558315749809e-4,7.322037863812588e-5,3.890123121064485e-6,3.405465551260162e-4
Belice,2015,35-39,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.257651028820671e-5,6.016017936206698e-5,3.0381661518007347e-6,2.925650712011289e-4
Belice,2015,35-39,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6.513564010030934e-6,6.8500359316332296e-9,7.14450704273968e-26,6.717307260653571e-5
Belice,2015,35-39,Hombre,XX,Causas externas de mortalidad,0.002073443363281565,0.002042644272283958,0.00135114720982227,0.002951687595266023
Belice,2015,35-39,Mujer,I,Enfermedades infecciosas y parasitarias,5.276146876241903e-4,5.016917841989962e-4,2.0572788494949314e-4,9.95312963690735e-4
Belice,2015,35-39,Mujer,II,Tumores,1.9301387964208215e-4,1.659330954583218e-4,3.0336371328988827e-5,5.070089407340643e-4
Belice,2015,35-39,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8.927267954608694e-5,6.456746039949478e-5,3.1978822377727e-6,3.099762433900739e-4
Belice,2015,35-39,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.687609584695065e-4,2.4112854622524582e-4,6.144772521784961e-5,6.317120126742145e-4
Belice,2015,35-39,Mujer,IX,Enfermedades del sistema circulatorio,1.4327788112302719e-5,1.1237925519234905e-6,4.017879404372009e-14,1.1093985260109198e-4
Belice,2015,35-39,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.5511805372849777e-5,6.923695159896551e-6,4.144206517254778e-10,1.575275835429864e-4
Belice,2015,35-39,Mujer,X,Enfermedades del sistema respiratorio,1.0129220474837126e-4,7.661094522078828e-5,4.271990622718814e-6,3.3703724837855963e-4
Belice,2015,35-39,Mujer,XI,Enfermedades del sistema digestivo,1.1357376705791287e-4,8.782267191144382e-5,6.462867250365252e-6,3.6339254521992046e-4
Belice,2015,35-39,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.5497656151741746e-6,4.01797419059048e-15,2.5628784633092117e-58,2.999402869314178e-5
Belice,2015,35-39,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.39980290760571e-5,5.364488605444419e-6,4.1795553477760246e-9,7.593449044871648e-5
Belice,2015,35-39,Mujer,XIV,Enfermedades del sistema genitourinario,1.4563752180361536e-5,9.305197108036302e-7,2.711804756893657e-14,1.1688396749867079e-4
Belice,2015,35-39,Mujer,XV,"Embarazo, parto y puerperio",1.728341134604008e-5,1.2434238046826476e-5,6.085502118498261e-7,6.178023009951177e-5
Belice,2015,35-39,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.69742964744682e-6,1.4641582910431917e-7,7.70511940482353e-18,7.670108418935405e-5
Belice,2015,35-39,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6.45424875792764e-6,8.140606656324336e-9,2.8975275687898665e-25,6.481987616182134e-5
Belice,2015,35-39,Mujer,XX,Causas externas de mortalidad,3.1152649824676276e-4,2.850898526743316e-4,8.455211565894093e-5,6.789983377029394e-4
Belice,2015,40-44,Hombre,I,Enfermedades infecciosas y parasitarias,0.001405414421112416,0.0013776584466389942,7.984352297913663e-4,0.0021605873253249387
Belice,2015,40-44,Hombre,II,Tumores,3.20423651200093e-4,2.900516412857715e-4,7.493463204288645e-5,7.400859811001568e-4
Belice,2015,40-44,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.1755854395301221e-5,2.7257480565440656e-7,5.945935065968024e-17,1.0287492974629198e-4
Belice,2015,40-44,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1933044161001005e-4,8.987347335503358e-5,5.3191715142190474e-06,4.004660040673283e-4
Belice,2015,40-44,Hombre,IX,Enfermedades del sistema circulatorio,6.015230467914211e-4,5.683531622881576e-4,2.2621355103347748e-4,0.001159277201896398
Belice,2015,40-44,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.2005811856925841e-4,9.334199296668442e-5,6.368765163771089e-6,3.8291344466312097e-4
Belice,2015,40-44,Hombre,X,Enfermedades del sistema respiratorio,2.1439917747760514e-4,1.8291192756691852e-4,2.992280020636793e-5,5.75440265631248e-4
Belice,2015,40-44,Hombre,XI,Enfermedades del sistema digestivo,3.177317703321417e-4,2.889258836963551e-4,7.26502708421038e-5,7.311845001912594e-4
Belice,2015,40-44,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,2.910833214038966e-6,4.598161759758396e-15,3.060429699644471e-58,3.132074647664965e-5
Belice,2015,40-44,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.4589363855324809e-5,5.816275502005141e-6,5.4962287053020624e-9,8.124924032531418e-5
Belice,2015,40-44,Hombre,XIV,Enfermedades del sistema genitourinario,1.6709057907619105e-5,1.1566560797672658e-6,4.141763547598769e-14,1.3130686437087428e-4
Belice,2015,40-44,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.791017699007524e-6,1.5670555460699418e-7,2.2775614725037894e-18,8.869375910467814e-5
Belice,2015,40-44,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",7.569308613034023e-6,6.7185371992330516e-9,2.041852170239341e-25,7.861793812401307e-5
Belice,2015,40-44,Hombre,XX,Causas externas de mortalidad,0.0014301195737074367,0.001398856281753127,8.211202630877593e-4,0.0022365836188199617
Belice,2015,40-44,Mujer,I,Enfermedades infecciosas y parasitarias,4.1824268527125607e-4,3.8795576065585227e-4,1.3053845534183198e-4,8.712459284228591e-4
Belice,2015,40-44,Mujer,II,Tumores,6.860782777966237e-4,6.567743990073303e-4,2.809672557849309e-4,0.0012709142457998405
Belice,2015,40-44,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.162403228556883e-5,3.0110497492328217e-7,2.0631125283801986e-17,1.0320475553822738e-4
Belice,2015,40-44,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1574073087875681e-4,8.61055336012774e-5,5.105810508627865e-6,3.99076942059528e-4
Belice,2015,40-44,Mujer,IX,Enfermedades del sistema circulatorio,3.953957431644963e-4,3.661522145602833e-4,1.120337409025893e-4,8.579095726558069e-4
Belice,2015,40-44,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.946895889904424e-5,8.126512915090371e-6,6.143783878373917e-10,1.8204499627243577e-4
Belice,2015,40-44,Mujer,X,Enfermedades del sistema respiratorio,3.0208008883233047e-4,2.7287565130840164e-4,6.485244995393263e-5,7.044775805675143e-4
Belice,2015,40-44,Mujer,XI,Enfermedades del sistema digestivo,3.523449178918532e-5,1.2490857857882843e-5,4.270906343474042e-9,2.0022832009204463e-4
Belice,2015,40-44,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.5908013496790396e-6,6.9753248853147624e-15,2.161050228041086e-57,2.9811391973725115e-5
Belice,2015,40-44,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.4836680225677673e-5,5.623162688514238e-6,4.118723379780318e-9,8.014276717246547e-5
Belice,2015,40-44,Mujer,XIV,Enfermedades del sistema genitourinario,1.0975343444668611e-4,7.972854507775274e-5,4.484296777364333e-6,3.7164598478687784e-4
Belice,2015,40-44,Mujer,XV,"Embarazo, parto y puerperio",1.751356506544899e-5,1.2452057316400544e-5,5.290032617299047e-7,6.281579863180405e-5
Belice,2015,40-44,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.53838305496066e-6,1.6812559036010616e-7,4.1550943417012866e-18,8.965398530429355e-5
Belice,2015,40-44,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",7.057717729401909e-6,7.972060753748517e-9,4.809313698515302e-25,7.641660416677915e-5
Belice,2015,40-44,Mujer,XX,Causas externas de mortalidad,1.7275012496445762e-4,1.4395164717593696e-4,2.0943126761806468e-5,4.8664803810322083e-4
Belice,2015,45-49,Hombre,I,Enfermedades infecciosas y parasitarias,0.001328130185588348,0.0012919627970371926,7.05200635608134e-4,0.002162015791571083
Belice,2015,45-49,Hombre,II,Tumores,3.7571825346933047e-4,3.3811680145157705e-4,8.783066001497004e-5,8.848459714758059e-4
Belice,2015,45-49,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.3863378774235241e-5,3.1952341344361263e-7,5.3212694261497234e-17,1.232586475404742e-4
Belice,2015,45-49,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6.041600470133704e-4,5.648273065434676e-4,2.0384579840604023e-4,0.001210326831296525
Belice,2015,45-49,Hombre,IX,Enfermedades del sistema circulatorio,0.0010458000619631262,0.001010003705433834,4.7959513448264727e-4,0.0018159451296474
Belice,2015,45-49,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.3905661037048135e-4,1.0521318929259853e-4,7.713366651963768e-6,4.598266097972048e-4
Belice,2015,45-49,Hombre,X,Enfermedades del sistema respiratorio,3.735627972247589e-4,3.33998115014556e-4,8.328920590204209e-5,8.874780911883313e-4
Belice,2015,45-49,Hombre,XI,Enfermedades del sistema digestivo,0.0011472307952766886,0.0011132782669909503,5.615675910862787e-4,0.001941790404464433
Belice,2015,45-49,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,3.0571322498570435e-6,4.337658497876117e-15,7.748474864755137e-58,3.5053346944128725e-5
Belice,2015,45-49,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,5.384943825959451e-5,4.1699998017351157e-5,3.4161275498457896e-6,1.7003587530221474e-4
Belice,2015,45-49,Hombre,XIV,Enfermedades del sistema genitourinario,1.353296301996599e-4,9.967521813670658e-5,6.008866216725191e-6,4.707294715674036e-4
Belice,2015,45-49,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.2141149270826386e-5,2.0239863457143151e-07,3.80814348566382e-18,1.0773006633950985e-4
Belice,2015,45-49,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8.844228174528424e-6,7.950763841165522e-9,7.219659393946258e-26,9.29776854962943e-5
Belice,2015,45-49,Hombre,XX,Causas externas de mortalidad,0.0019801797142829755,0.0019406178254964598,0.001191013763806396,0.002983275915999978
Belice,2015,45-49,Mujer,I,Enfermedades infecciosas y parasitarias,6.010979633538004e-4,5.69428842851754e-4,2.156356215884206e-4,0.001171177873183113
Belice,2015,45-49,Mujer,II,Tumores,0.0015047267485233096,0.0014573025089510794,8.111085885973826e-4,0.0024424298587016153
Belice,2015,45-49,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.4435623782358201e-5,3.630827498341563e-7,3.039217216329662e-17,1.2557929329629509e-4
Belice,2015,45-49,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.6265134683688725e-5,3.947735855872156e-6,1.0632925942034758e-11,1.8090554137732234e-4
Belice,2015,45-49,Mujer,IX,Enfermedades del sistema circulatorio,4.7768409138603023e-4,4.4045454463142455e-4,1.3422816764476525e-4,0.0010297721704591286
Belice,2015,45-49,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.4124503313825797e-4,1.0791399629036505e-4,8.185328426594279e-6,4.667432858041168e-4
Belice,2015,45-49,Mujer,X,Enfermedades del sistema respiratorio,2.5301907216962395e-4,2.1737936402264075e-4,3.7050840485719406e-5,6.67848491548932e-4
Belice,2015,45-49,Mujer,XI,Enfermedades del sistema digestivo,2.624030393485155e-4,2.249340160108696e-4,4.089513725363587e-5,6.954247906319049e-4
Belice,2015,45-49,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,3.5431627618561527e-6,1.0111257500362573e-14,1.696154859522168e-57,4.176421176791744e-5
Belice,2015,45-49,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.5886208798726444e-5,6.179665404905336e-6,4.579364238731611e-9,8.634113349287481e-5
Belice,2015,45-49,Mujer,XIV,Enfermedades del sistema genitourinario,1.910773385919629e-5,1.3410464834012252e-6,2.843581786644725e-14,1.4863325539180583e-4
Belice,2015,45-49,Mujer,XV,"Embarazo, parto y puerperio",1.7942925774381626e-5,1.2703520477187592e-5,6.200270516092408e-7,6.602513509769234e-5
Belice,2015,45-49,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.18775110901187e-5,1.943570807658081e-7,3.37416371344878e-18,1.0766369237675885e-4
Belice,2015,45-49,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",9.164570752921915e-6,9.022616835064449e-9,4.738834969758142e-25,9.620964228467901e-5
Belice,2015,45-49,Mujer,XX,Causas externas de mortalidad,2.032274064877371e-4,1.7273871923694778e-4,2.423809808500691e-5,5.635430826894459e-4
Belice,2015,5-9,Hombre,I,Enfermedades infecciosas y parasitarias,8.851117259692416e-5,7.306689485511643e-5,9.119635384916288e-6,2.5484268152666786e-4
Belice,2015,5-9,Hombre,II,Tumores,6.820923552736482e-5,5.189237407345354e-5,3.6441174347460746e-6,2.2431273378637024e-4
Belice,2015,5-9,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.603168227092204e-6,1.5735592870931566e-7,4.478733725304064e-17,6.000230226918021e-5
Belice,2015,5-9,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.2041657941372732e-5,1.87614673101803e-6,5.140815368523641e-12,8.120951631097302e-5
Belice,2015,5-9,Hombre,IX,Enfermedades del sistema circulatorio,9.4822420839724e-6,7.093639331112255e-7,3.3544942066825254e-14,7.583241477772536e-5
Belice,2015,5-9,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.6557158785020926e-5,4.51970539858534e-6,3.084311739978681e-10,1.0166787919359597e-4
Belice,2015,5-9,Hombre,X,Enfermedades del sistema respiratorio,6.342810016492116e-5,4.692690522570917e-5,2.756249939170549e-6,2.1618268248973656e-4
Belice,2015,5-9,Hombre,XI,Enfermedades del sistema digestivo,1.2064427825649564e-4,1.0369840003974049e-4,1.8632204176419225e-5,3.1696015899123226e-4
Belice,2015,5-9,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,1.504345311648701e-6,2.878507191659393e-15,1.0051709412649127e-59,1.6756180930673344e-5
Belice,2015,5-9,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1190230955034024e-5,4.324714924345259e-6,3.5831518320135897e-9,6.016836352811366e-5
