pais,anio,grupo_edad,sexo,causa,causa_grupo,q_c
Guatemala,2017,0-4,Mujer,XI,Enfermedades del sistema digestivo,6.167551339140001e-5
Guatemala,2017,0-4,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,3.260776686789703e-6
Guatemala,2017,0-4,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3.321248763730674e-6
Guatemala,2017,0-4,Mujer,XIV,Enfermedades del sistema genitourinario,3.6418445938132554e-5
Guatemala,2017,0-4,Mujer,XVI,Afecciones originadas en el periodo perinatal,0.0012388532508153449
Guatemala,2017,0-4,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5.318518322862017e-4
Guatemala,2017,0-4,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.8113987233024164e-4
Guatemala,2017,0-4,Mujer,XX,Causas externas de mortalidad,1.2899759278340033e-4
Guatemala,2017,10-14,Hombre,I,Enfermedades infecciosas y parasitarias,3.863311132285411e-5
Guatemala,2017,10-14,Hombre,II,Tumores,5.112845829847167e-5
Guatemala,2017,10-14,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,7.686955823465267e-6
Guatemala,2017,10-14,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",5.4710388218560385e-6
Guatemala,2017,10-14,Hombre,IX,Enfermedades del sistema circulatorio,1.881026413557627e-5
Guatemala,2017,10-14,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.826128296741928e-5
Guatemala,2017,10-14,Hombre,X,Enfermedades del sistema respiratorio,4.386190660956797e-5
Guatemala,2017,10-14,Hombre,XI,Enfermedades del sistema digestivo,1.9035315884800423e-5
Guatemala,2017,10-14,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,2.545789929994464e-7
Guatemala,2017,10-14,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.3186218646058777e-6
Guatemala,2017,10-14,Hombre,XIV,Enfermedades del sistema genitourinario,1.1687095995687638e-5
Guatemala,2017,10-14,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.729963615455388e-6
Guatemala,2017,10-14,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4.0633715444380235e-5
Guatemala,2017,10-14,Hombre,XX,Causas externas de mortalidad,1.6727446555500546e-4
Guatemala,2017,10-14,Mujer,I,Enfermedades infecciosas y parasitarias,3.6331932644710276e-5
Guatemala,2017,10-14,Mujer,II,Tumores,3.21427383530958e-5
Guatemala,2017,10-14,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6.7523384400568616e-6
Guatemala,2017,10-14,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.6239817492569344e-5
Guatemala,2017,10-14,Mujer,IX,Enfermedades del sistema circulatorio,1.3979862029577104e-5
Guatemala,2017,10-14,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.745302127534824e-5
Guatemala,2017,10-14,Mujer,X,Enfermedades del sistema respiratorio,4.9056906744637293e-5
Guatemala,2017,10-14,Mujer,XI,Enfermedades del sistema digestivo,1.1021825583542434e-5
Guatemala,2017,10-14,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.703460386307075e-7
Guatemala,2017,10-14,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.3501055584720456e-6
Guatemala,2017,10-14,Mujer,XIV,Enfermedades del sistema genitourinario,2.0394400700858384e-5
Guatemala,2017,10-14,Mujer,XV,"Embarazo, parto y puerperio",9.038766166424116e-7
Guatemala,2017,10-14,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.950136704289728e-6
Guatemala,2017,10-14,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.4259861875594146e-5
Guatemala,2017,10-14,Mujer,XX,Causas externas de mortalidad,9.715211706715777e-5
Guatemala,2017,15-19,Hombre,I,Enfermedades infecciosas y parasitarias,4.504527524127614e-5
Guatemala,2017,15-19,Hombre,II,Tumores,7.667937488394777e-5
Guatemala,2017,15-19,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.420787891266822e-5
Guatemala,2017,15-19,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.5791382059368684e-5
Guatemala,2017,15-19,Hombre,IX,Enfermedades del sistema circulatorio,5.025151492735802e-5
Guatemala,2017,15-19,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",5.762482133347915e-5
Guatemala,2017,15-19,Hombre,X,Enfermedades del sistema respiratorio,8.49676561627499e-5
Guatemala,2017,15-19,Hombre,XI,Enfermedades del sistema digestivo,4.176435065581692e-5
Guatemala,2017,15-19,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,3.4694460127040324e-6
Guatemala,2017,15-19,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,6.6080023620711414e-6
Guatemala,2017,15-19,Hombre,XIV,Enfermedades del sistema genitourinario,3.743665206868077e-5
Guatemala,2017,15-19,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.3105241766172077e-5
Guatemala,2017,15-19,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",9.160725099964077e-5
Guatemala,2017,15-19,Hombre,XX,Causas externas de mortalidad,0.0012731362068673774
Guatemala,2017,15-19,Mujer,I,Enfermedades infecciosas y parasitarias,3.5154409421522715e-5
Guatemala,2017,15-19,Mujer,II,Tumores,6.559782399136094e-5
Guatemala,2017,15-19,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.9940540854538353e-5
Guatemala,2017,15-19,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.9822695510774435e-5
Guatemala,2017,15-19,Mujer,IX,Enfermedades del sistema circulatorio,5.569251600851984e-5
Guatemala,2017,15-19,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.951091620127095e-5
Guatemala,2017,15-19,Mujer,X,Enfermedades del sistema respiratorio,5.229854260691724e-5
Guatemala,2017,15-19,Mujer,XI,Enfermedades del sistema digestivo,2.652204786418767e-5
Guatemala,2017,15-19,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.7196780535731666e-7
Guatemala,2017,15-19,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.0054518390967147e-5
Guatemala,2017,15-19,Mujer,XIV,Enfermedades del sistema genitourinario,2.965648977528368e-5
Guatemala,2017,15-19,Mujer,XV,"Embarazo, parto y puerperio",3.3985402656201764e-5
Guatemala,2017,15-19,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.0120780562532771e-5
Guatemala,2017,15-19,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6.224468640286981e-5
Guatemala,2017,15-19,Mujer,XX,Causas externas de mortalidad,3.2095561594325006e-4
Guatemala,2017,20-24,Hombre,I,Enfermedades infecciosas y parasitarias,8.86864281449832e-5
Guatemala,2017,20-24,Hombre,II,Tumores,9.342973993215198e-5
Guatemala,2017,20-24,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.3179976403817728e-5
Guatemala,2017,20-24,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.2407263610288533e-5
Guatemala,2017,20-24,Hombre,IX,Enfermedades del sistema circulatorio,7.116956232896773e-5
Guatemala,2017,20-24,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",7.356952430895626e-5
Guatemala,2017,20-24,Hombre,X,Enfermedades del sistema respiratorio,9.55126138521516e-5
Guatemala,2017,20-24,Hombre,XI,Enfermedades del sistema digestivo,7.354966797199821e-5
Guatemala,2017,20-24,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,6.087510692006445e-6
Guatemala,2017,20-24,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3.2125315250458615e-7
Guatemala,2017,20-24,Hombre,XIV,Enfermedades del sistema genitourinario,4.43561002648246e-5
Guatemala,2017,20-24,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.618732161059912e-6
Guatemala,2017,20-24,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.1875414946892389e-4
Guatemala,2017,20-24,Hombre,XX,Causas externas de mortalidad,0.0019208062486631968
Guatemala,2017,20-24,Mujer,I,Enfermedades infecciosas y parasitarias,5.369493589007801e-5
Guatemala,2017,20-24,Mujer,II,Tumores,7.132155617886782e-5
Guatemala,2017,20-24,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.0596152040520894e-5
Guatemala,2017,20-24,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.5180698223895886e-5
Guatemala,2017,20-24,Mujer,IX,Enfermedades del sistema circulatorio,5.460579641452058e-5
Guatemala,2017,20-24,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.9945096715702672e-5
Guatemala,2017,20-24,Mujer,X,Enfermedades del sistema respiratorio,6.893731385052018e-5
Guatemala,2017,20-24,Mujer,XI,Enfermedades del sistema digestivo,5.708162881640526e-5
Guatemala,2017,20-24,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,2.668789288948718e-6
Guatemala,2017,20-24,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.0849561532452343e-5
Guatemala,2017,20-24,Mujer,XIV,Enfermedades del sistema genitourinario,4.537477088975886e-5
Guatemala,2017,20-24,Mujer,XV,"Embarazo, parto y puerperio",6.601704158856883e-5
Guatemala,2017,20-24,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.880793854644292e-6
Guatemala,2017,20-24,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",7.479295473730698e-5
Guatemala,2017,20-24,Mujer,XX,Causas externas de mortalidad,2.7831289904718085e-4
Guatemala,2017,25-29,Hombre,I,Enfermedades infecciosas y parasitarias,1.156929162507701e-4
Guatemala,2017,25-29,Hombre,II,Tumores,1.1026274791838843e-4
Guatemala,2017,25-29,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.1227435293051554e-5
Guatemala,2017,25-29,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3.653181545132083e-5
Guatemala,2017,25-29,Hombre,IX,Enfermedades del sistema circulatorio,9.666727409637329e-5
Guatemala,2017,25-29,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",8.213433333890552e-5
Guatemala,2017,25-29,Hombre,X,Enfermedades del sistema respiratorio,1.0336187693313126e-4
Guatemala,2017,25-29,Hombre,XI,Enfermedades del sistema digestivo,1.9611169327676947e-4
Guatemala,2017,25-29,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,3.0175212046591036e-6
Guatemala,2017,25-29,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,7.05001027321419e-6
Guatemala,2017,25-29,Hombre,XIV,Enfermedades del sistema genitourinario,5.534076231451197e-5
Guatemala,2017,25-29,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.1233395406931902e-5
Guatemala,2017,25-29,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.5850261789628935e-4
Guatemala,2017,25-29,Hombre,XX,Causas externas de mortalidad,0.0017156691706924313
Guatemala,2017,25-29,Mujer,I,Enfermedades infecciosas y parasitarias,7.502461567507221e-5
Guatemala,2017,25-29,Mujer,II,Tumores,1.0488139710707852e-4
Guatemala,2017,25-29,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.0842517541691165e-5
Guatemala,2017,25-29,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",5.742626405207184e-5
Guatemala,2017,25-29,Mujer,IX,Enfermedades del sistema circulatorio,6.95431396785097e-5
Guatemala,2017,25-29,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.659187056426691e-5
Guatemala,2017,25-29,Mujer,X,Enfermedades del sistema respiratorio,5.727988391860236e-5
Guatemala,2017,25-29,Mujer,XI,Enfermedades del sistema digestivo,5.605545434974879e-5
Guatemala,2017,25-29,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,3.038239498761859e-6
Guatemala,2017,25-29,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.2578263472517043e-5
Guatemala,2017,25-29,Mujer,XIV,Enfermedades del sistema genitourinario,4.915510476404114e-5
Guatemala,2017,25-29,Mujer,XV,"Embarazo, parto y puerperio",6.092204351646079e-5
Guatemala,2017,25-29,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.659162225921478e-6
Guatemala,2017,25-29,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8.298872436560064e-5
Guatemala,2017,25-29,Mujer,XX,Causas externas de mortalidad,2.665192262634271e-4
Guatemala,2017,30-34,Hombre,I,Enfermedades infecciosas y parasitarias,1.6211220967687532e-4
Guatemala,2017,30-34,Hombre,II,Tumores,1.4893384433925166e-4
Guatemala,2017,30-34,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.5351080420096688e-5
Guatemala,2017,30-34,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",8.538543512745701e-5
Guatemala,2017,30-34,Hombre,IX,Enfermedades del sistema circulatorio,1.500171299040554e-4
Guatemala,2017,30-34,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.2481223520958634e-4
Guatemala,2017,30-34,Hombre,X,Enfermedades del sistema respiratorio,1.4393416693153063e-4
Guatemala,2017,30-34,Hombre,XI,Enfermedades del sistema digestivo,3.023634938387186e-4
Guatemala,2017,30-34,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,3.724056092666194e-6
Guatemala,2017,30-34,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,5.393899691369857e-6
Guatemala,2017,30-34,Hombre,XIV,Enfermedades del sistema genitourinario,6.087271220287982e-5
Guatemala,2017,30-34,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",3.933319486401028e-6
Guatemala,2017,30-34,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2.0599793034138786e-4
Guatemala,2017,30-34,Hombre,XX,Causas externas de mortalidad,0.0016372194221556586
Guatemala,2017,30-34,Mujer,I,Enfermedades infecciosas y parasitarias,8.238894482485189e-5
Guatemala,2017,30-34,Mujer,II,Tumores,1.8186393442080328e-4
Guatemala,2017,30-34,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.8555893398662057e-5
Guatemala,2017,30-34,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6.254044458934598e-5
Guatemala,2017,30-34,Mujer,IX,Enfermedades del sistema circulatorio,1.1475774227761792e-4
Guatemala,2017,30-34,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.2974803971194664e-5
Guatemala,2017,30-34,Mujer,X,Enfermedades del sistema respiratorio,9.179117767810308e-5
Guatemala,2017,30-34,Mujer,XI,Enfermedades del sistema digestivo,9.547938995407368e-5
Guatemala,2017,30-34,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,5.309386423806447e-6
Guatemala,2017,30-34,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1859514852188199e-5
Guatemala,2017,30-34,Mujer,XIV,Enfermedades del sistema genitourinario,6.246674396734631e-5
Guatemala,2017,30-34,Mujer,XV,"Embarazo, parto y puerperio",9.057917771577095e-5
Guatemala,2017,30-34,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",7.197885345209031e-6
Guatemala,2017,30-34,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.0688492818984698e-4
Guatemala,2017,30-34,Mujer,XX,Causas externas de mortalidad,2.7054421767812504e-4
Guatemala,2017,35-39,Hombre,I,Enfermedades infecciosas y parasitarias,1.793819132694628e-4
Guatemala,2017,35-39,Hombre,II,Tumores,2.0624488503391398e-4
Guatemala,2017,35-39,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,4.135596636469412e-5
Guatemala,2017,35-39,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.7762031472975167e-4
Guatemala,2017,35-39,Hombre,IX,Enfermedades del sistema circulatorio,2.8082502305854244e-4
Guatemala,2017,35-39,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.63203120168031e-4
Guatemala,2017,35-39,Hombre,X,Enfermedades del sistema respiratorio,1.754776909908434e-4
Guatemala,2017,35-39,Hombre,XI,Enfermedades del sistema digestivo,5.620488709585443e-4
Guatemala,2017,35-39,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,8.620071613753448e-6
Guatemala,2017,35-39,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.2696665814528462e-5
Guatemala,2017,35-39,Hombre,XIV,Enfermedades del sistema genitourinario,1.288002963807068e-4
Guatemala,2017,35-39,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.938718883206789e-6
Guatemala,2017,35-39,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2.9959248029895827e-4
Guatemala,2017,35-39,Hombre,XX,Causas externas de mortalidad,0.001821183758390557
Guatemala,2017,35-39,Mujer,I,Enfermedades infecciosas y parasitarias,9.143430585131501e-5
Guatemala,2017,35-39,Mujer,II,Tumores,3.329968477293081e-4
Guatemala,2017,35-39,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,4.791733928953516e-5
Guatemala,2017,35-39,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.6409899422449323e-4
