anio,sexo,pais,grupo_edad,causa,causa_grupo,muertes,exposicion,mu_c,mu_total,q_c
2018,Hombre,Costa Rica,20-24,XVI,Afecciones originadas en el periodo perinatal,0,205468,0,0.0016206903264741955,0
2018,Hombre,Costa Rica,20-24,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",3,205468,1.4600813752019779e-5,0.0016206903264741955,1.4588988442467078e-5
2018,Hombre,Costa Rica,20-24,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2,205468,9.733875834679853e-6,0.0016206903264741955,9.725992294978053e-6
2018,Hombre,Costa Rica,20-24,XX,Causas externas de mortalidad,262,205468,0.0012751377343430607,0.0016206903264741955,0.0012741049906421248
2018,Hombre,Costa Rica,25-29,I,Enfermedades infecciosas y parasitarias,28,210403,1.3307795040945234e-4,0.0016919910837773224,1.3296543052651258e-4
2018,Hombre,Costa Rica,25-29,II,Tumores,24,210403,1.1406681463667343e-4,0.0016919910837773224,1.1397036902272505e-4
2018,Hombre,Costa Rica,25-29,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,210403,0,0.0016919910837773224,0
2018,Hombre,Costa Rica,25-29,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3,210403,1.4258351829584179e-5,0.0016919910837773224,1.4246296127840631e-5
2018,Hombre,Costa Rica,25-29,IX,Enfermedades del sistema circulatorio,15,210403,7.12917591479209e-5,0.0016919910837773224,7.123148063920317e-5
2018,Hombre,Costa Rica,25-29,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",11,210403,5.228062337514199e-5,0.0016919910837773224,5.223641913541565e-5
2018,Hombre,Costa Rica,25-29,X,Enfermedades del sistema respiratorio,5,210403,2.3763919715973633e-5,0.0016919910837773224,2.3743826879734388e-5
2018,Hombre,Costa Rica,25-29,XI,Enfermedades del sistema digestivo,7,210403,3.3269487602363084e-5,0.0016919910837773224,3.3241357631628144e-5
2018,Hombre,Costa Rica,25-29,XII,Enfermedades de la piel y del tejido subcutáneo,0,210403,0,0.0016919910837773224,0
2018,Hombre,Costa Rica,25-29,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2,210403,9.505567886389453e-6,0.0016919910837773224,9.497530751893755e-6
2018,Hombre,Costa Rica,25-29,XIV,Enfermedades del sistema genitourinario,2,210403,9.505567886389453e-6,0.0016919910837773224,9.497530751893755e-6
2018,Hombre,Costa Rica,25-29,XV,"Embarazo, parto y puerperio",0,210403,0,0.0016919910837773224,0
2018,Hombre,Costa Rica,25-29,XVI,Afecciones originadas en el periodo perinatal,0,210403,0,0.0016919910837773224,0
2018,Hombre,Costa Rica,25-29,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",4,210403,1.9011135772778906e-5,0.0016919910837773224,1.899506150378751e-5
2018,Hombre,Costa Rica,25-29,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4,210403,1.9011135772778906e-5,0.0016919910837773224,1.899506150378751e-5
2018,Hombre,Costa Rica,25-29,XX,Causas externas de mortalidad,251,210403,0.0011929487697418762,0.0016919910837773224,0.0011919401093626661
2018,Hombre,Costa Rica,30-34,I,Enfermedades infecciosas y parasitarias,19,208263,9.123079951791725e-5,0.0017573932959767218,9.115068225957163e-5
2018,Hombre,Costa Rica,30-34,II,Tumores,33,208263,1.5845349389954048e-4,0.0017573932959767218,1.5831434287188754e-4
2018,Hombre,Costa Rica,30-34,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3,208263,1.4404863081776408e-5,0.0017573932959767218,1.4392212988353414e-5
2018,Hombre,Costa Rica,30-34,IV,"Enfermedades endocrinas, nutricionales y metabólicas",10,208263,4.801621027258803e-5,0.0017573932959767218,4.797404329451138e-5
2018,Hombre,Costa Rica,30-34,IX,Enfermedades del sistema circulatorio,22,208263,1.0563566259969366e-4,0.0017573932959767218,1.0554289524792504e-4
2018,Hombre,Costa Rica,30-34,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",13,208263,6.242107335436443e-5,0.0017573932959767218,6.236625628286478e-5
2018,Hombre,Costa Rica,30-34,X,Enfermedades del sistema respiratorio,11,208263,5.281783129984683e-5,0.0017573932959767218,5.277144762396252e-5
2018,Hombre,Costa Rica,30-34,XI,Enfermedades del sistema digestivo,10,208263,4.801621027258803e-5,0.0017573932959767218,4.797404329451138e-5
2018,Hombre,Costa Rica,30-34,XII,Enfermedades de la piel y del tejido subcutáneo,0,208263,0,0.0017573932959767218,0
2018,Hombre,Costa Rica,30-34,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2,208263,9.603242054517605e-6,0.0017573932959767218,9.594808658902276e-6
2018,Hombre,Costa Rica,30-34,XIV,Enfermedades del sistema genitourinario,7,208263,3.361134719081162e-5,0.0017573932959767218,3.3581830306157965e-5
2018,Hombre,Costa Rica,30-34,XV,"Embarazo, parto y puerperio",0,208263,0,0.0017573932959767218,0
2018,Hombre,Costa Rica,30-34,XVI,Afecciones originadas en el periodo perinatal,0,208263,0,0.0017573932959767218,0
2018,Hombre,Costa Rica,30-34,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,208263,4.8016210272588025e-6,0.0017573932959767218,4.797404329451138e-6
2018,Hombre,Costa Rica,30-34,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3,208263,1.4404863081776408e-5,0.0017573932959767218,1.4392212988353414e-5
2018,Hombre,Costa Rica,30-34,XX,Causas externas de mortalidad,232,208263,0.0011139760783240422,0.0017573932959767218,0.0011129978044326638
2018,Hombre,Costa Rica,35-39,I,Enfermedades infecciosas y parasitarias,27,185138,1.4583715930819173e-4,0.0019120871998185138,1.456978214482712e-4
2018,Hombre,Costa Rica,35-39,II,Tumores,38,185138,2.0525229828560317e-4,0.0019120871998185138,2.0505619314941867e-4
2018,Hombre,Costa Rica,35-39,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6,185138,3.240825762404261e-5,0.0019120871998185138,3.237729365517137e-5
2018,Hombre,Costa Rica,35-39,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6,185138,3.240825762404261e-5,0.0019120871998185138,3.237729365517137e-5
2018,Hombre,Costa Rica,35-39,IX,Enfermedades del sistema circulatorio,44,185138,2.376605559096458e-4,0.0019120871998185138,2.3743348680459008e-4
2018,Hombre,Costa Rica,35-39,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",14,185138,7.561926778943274e-5,0.0019120871998185138,7.55470185287332e-5
2018,Hombre,Costa Rica,35-39,X,Enfermedades del sistema respiratorio,11,185138,5.941513897741145e-5,0.0019120871998185138,5.935837170114752e-5
2018,Hombre,Costa Rica,35-39,XI,Enfermedades del sistema digestivo,20,185138,1.0802752541347536e-4,0.0019120871998185138,1.0792431218390457e-4
2018,Hombre,Costa Rica,35-39,XII,Enfermedades de la piel y del tejido subcutáneo,1,185138,5.4013762706737675e-6,0.0019120871998185138,5.396215609195229e-6
2018,Hombre,Costa Rica,35-39,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,185138,0,0.0019120871998185138,0
2018,Hombre,Costa Rica,35-39,XIV,Enfermedades del sistema genitourinario,10,185138,5.401376270673768e-5,0.0019120871998185138,5.396215609195229e-5
2018,Hombre,Costa Rica,35-39,XV,"Embarazo, parto y puerperio",0,185138,0,0.0019120871998185138,0
2018,Hombre,Costa Rica,35-39,XVI,Afecciones originadas en el periodo perinatal,0,185138,0,0.0019120871998185138,0
2018,Hombre,Costa Rica,35-39,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,185138,1.0802752541347535e-5,0.0019120871998185138,1.0792431218390457e-5
2018,Hombre,Costa Rica,35-39,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6,185138,3.240825762404261e-5,0.0019120871998185138,3.237729365517137e-5
2018,Hombre,Costa Rica,35-39,XX,Causas externas de mortalidad,169,185138,9.128325897438667e-4,0.0019120871998185138,9.119604379539937e-4
2018,Hombre,Costa Rica,40-44,I,Enfermedades infecciosas y parasitarias,25,159354,1.5688341679531107e-4,0.0023720772619451034,1.566974940392036e-4
2018,Hombre,Costa Rica,40-44,II,Tumores,48,159354,3.0121616024699724e-4,0.0023720772619451034,3.008591885552709e-4
2018,Hombre,Costa Rica,40-44,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,159354,6.275336671812443e-6,0.0023720772619451034,6.267899761568145e-6
2018,Hombre,Costa Rica,40-44,IV,"Enfermedades endocrinas, nutricionales y metabólicas",14,159354,8.78547134053742e-5,0.0023720772619451034,8.775059666195402e-5
2018,Hombre,Costa Rica,40-44,IX,Enfermedades del sistema circulatorio,63,159354,3.953462103241839e-4,0.0023720772619451034,3.9487768497879305e-4
2018,Hombre,Costa Rica,40-44,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",17,159354,1.0668072342081152e-4,0.0023720772619451034,1.0655429594665845e-4
2018,Hombre,Costa Rica,40-44,X,Enfermedades del sistema respiratorio,11,159354,6.902870338993688e-5,0.0023720772619451034,6.894689737724959e-5
2018,Hombre,Costa Rica,40-44,XI,Enfermedades del sistema digestivo,31,159354,1.9453543682618573e-4,0.0023720772619451034,1.9430489260861247e-4
2018,Hombre,Costa Rica,40-44,XII,Enfermedades de la piel y del tejido subcutáneo,1,159354,6.275336671812443e-6,0.0023720772619451034,6.267899761568145e-6
2018,Hombre,Costa Rica,40-44,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1,159354,6.275336671812443e-6,0.0023720772619451034,6.267899761568145e-6
2018,Hombre,Costa Rica,40-44,XIV,Enfermedades del sistema genitourinario,15,159354,9.413005007718664e-5,0.0023720772619451034,9.401849642352216e-5
2018,Hombre,Costa Rica,40-44,XV,"Embarazo, parto y puerperio",0,159354,0,0.0023720772619451034,0
2018,Hombre,Costa Rica,40-44,XVI,Afecciones originadas en el periodo perinatal,0,159354,0,0.0023720772619451034,0
2018,Hombre,Costa Rica,40-44,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,159354,0,0.0023720772619451034,0
2018,Hombre,Costa Rica,40-44,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4,159354,2.5101346687249772e-5,0.0023720772619451034,2.507159904627258e-5
2018,Hombre,Costa Rica,40-44,XX,Causas externas de mortalidad,147,159354,9.22474490756429e-4,0.0023720772619451034,9.213812649505171e-4
2018,Hombre,Costa Rica,45-49,I,Enfermedades infecciosas y parasitarias,27,145618,1.8541663805298796e-4,0.003165817412682498,1.8512344991729115e-4
2018,Hombre,Costa Rica,45-49,II,Tumores,71,145618,4.875770852504498e-4,0.003165817412682498,4.868061090417657e-4
2018,Hombre,Costa Rica,45-49,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2,145618,1.3734565781702812e-5,0.003165817412682498,1.3712848142021569e-5
2018,Hombre,Costa Rica,45-49,IV,"Enfermedades endocrinas, nutricionales y metabólicas",15,145618,1.0300924336277109e-4,0.003165817412682498,1.0284636106516175e-4
2018,Hombre,Costa Rica,45-49,IX,Enfermedades del sistema circulatorio,81,145618,5.562499141589639e-4,0.003165817412682498,5.553703497518735e-4
2018,Hombre,Costa Rica,45-49,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",21,145618,1.4421294070787952e-4,0.003165817412682498,1.4398490549122646e-4
2018,Hombre,Costa Rica,45-49,X,Enfermedades del sistema respiratorio,19,145618,1.304783749261767e-4,0.003165817412682498,1.3027205734920488e-4
2018,Hombre,Costa Rica,45-49,XI,Enfermedades del sistema digestivo,60,145618,4.1203697345108435e-4,0.003165817412682498,4.11385444260647e-4
2018,Hombre,Costa Rica,45-49,XII,Enfermedades de la piel y del tejido subcutáneo,1,145618,6.867282890851406e-6,0.003165817412682498,6.856424071010784e-6
2018,Hombre,Costa Rica,45-49,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1,145618,6.867282890851406e-6,0.003165817412682498,6.856424071010784e-6
2018,Hombre,Costa Rica,45-49,XIV,Enfermedades del sistema genitourinario,22,145618,1.5108022359873092e-4,0.003165817412682498,1.5084132956223723e-4
2018,Hombre,Costa Rica,45-49,XV,"Embarazo, parto y puerperio",0,145618,0,0.003165817412682498,0
2018,Hombre,Costa Rica,45-49,XVI,Afecciones originadas en el periodo perinatal,0,145618,0,0.003165817412682498,0
2018,Hombre,Costa Rica,45-49,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,145618,6.867282890851406e-6,0.003165817412682498,6.856424071010784e-6
2018,Hombre,Costa Rica,45-49,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3,145618,2.0601848672554217e-5,0.003165817412682498,2.056927221303235e-5
2018,Hombre,Costa Rica,45-49,XX,Causas externas de mortalidad,137,145618,9.408177560466425e-4,0.003165817412682498,9.393300977284774e-4
2018,Hombre,Costa Rica,5-9,I,Enfermedades infecciosas y parasitarias,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,II,Tumores,11,183115,6.0071539742784587e-5,1.8021461922835375e-4,6.0066127183085654e-5
2018,Hombre,Costa Rica,5-9,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1,183115,5.461049067525872e-6,1.8021461922835375e-4,5.4605570166441506e-6
2018,Hombre,Costa Rica,5-9,IX,Enfermedades del sistema circulatorio,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2,183115,1.0922098135051744e-5,1.8021461922835375e-4,1.0921114033288301e-5
2018,Hombre,Costa Rica,5-9,X,Enfermedades del sistema respiratorio,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,XI,Enfermedades del sistema digestivo,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,XII,Enfermedades de la piel y del tejido subcutáneo,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1,183115,5.461049067525872e-6,1.8021461922835375e-4,5.4605570166441506e-6
2018,Hombre,Costa Rica,5-9,XIV,Enfermedades del sistema genitourinario,1,183115,5.461049067525872e-6,1.8021461922835375e-4,5.4605570166441506e-6
2018,Hombre,Costa Rica,5-9,XV,"Embarazo, parto y puerperio",0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,XVI,Afecciones originadas en el periodo perinatal,0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5,183115,2.730524533762936e-5,1.8021461922835375e-4,2.7302785083220748e-5
2018,Hombre,Costa Rica,5-9,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,183115,0,1.8021461922835375e-4,0
2018,Hombre,Costa Rica,5-9,XX,Causas externas de mortalidad,12,183115,6.553258881031045e-5,1.8021461922835375e-4,6.55266841997298e-5
2018,Hombre,Costa Rica,50-54,I,Enfermedades infecciosas y parasitarias,26,144370,1.8009281706725773e-4,0.004807092886333726,1.796606483863366e-4
2018,Hombre,Costa Rica,50-54,II,Tumores,144,144370,9.974371406801968e-4,0.004807092886333726,9.950435910627874e-4
2018,Hombre,Costa Rica,50-54,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,144370,6.926646810279144e-6,0.004807092886333726,6.910024937936024e-6
2018,Hombre,Costa Rica,50-54,IV,"Enfermedades endocrinas, nutricionales y metabólicas",36,144370,2.493592851700492e-4,0.004807092886333726,2.4876089776569685e-4
2018,Hombre,Costa Rica,50-54,IX,Enfermedades del sistema circulatorio,153,144370,0.001059776961972709,0.004807092886333726,0.0010572338155042116
2018,Hombre,Costa Rica,50-54,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",28,144370,1.9394611068781603e-4,0.004807092886333726,1.9348069826220866e-4
2018,Hombre,Costa Rica,50-54,X,Enfermedades del sistema respiratorio,31,144370,2.1472605111865346e-4,0.004807092886333726,2.1421077307601672e-4
2018,Hombre,Costa Rica,50-54,XI,Enfermedades del sistema digestivo,94,144370,6.511048001662395e-4,0.004807092886333726,6.495423441659862e-4
2018,Hombre,Costa Rica,50-54,XII,Enfermedades de la piel y del tejido subcutáneo,3,144370,2.077994043083743e-5,0.004807092886333726,2.073007481380807e-5
2018,Hombre,Costa Rica,50-54,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,6,144370,4.155988086167486e-5,0.004807092886333726,4.146014962761614e-5
2018,Hombre,Costa Rica,50-54,XIV,Enfermedades del sistema genitourinario,27,144370,1.8701946387753688e-4,0.004807092886333726,1.8657067332427264e-4
2018,Hombre,Costa Rica,50-54,XV,"Embarazo, parto y puerperio",0,144370,0,0.004807092886333726,0
2018,Hombre,Costa Rica,50-54,XVI,Afecciones originadas en el periodo perinatal,0,144370,0,0.004807092886333726,0
2018,Hombre,Costa Rica,50-54,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,144370,0,0.004807092886333726,0
2018,Hombre,Costa Rica,50-54,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8,144370,5.541317448223315e-5,0.004807092886333726,5.528019950348819e-5
2018,Hombre,Costa Rica,50-54,XX,Causas externas de mortalidad,137,144370,9.489506130082427e-4,0.004807092886333726,9.466734164972353e-4
2018,Hombre,Costa Rica,55-59,I,Enfermedades infecciosas y parasitarias,30,132070,2.2715226773680625e-4,0.006723707125009464,2.2639032372881001e-4
2018,Hombre,Costa Rica,55-59,II,Tumores,212,132070,0.0016052093586734308,0.006723707125009464,0.0015998249543502576
2018,Hombre,Costa Rica,55-59,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2,132070,1.5143484515787082e-5,0.006723707125009464,1.5092688248587334e-5
2018,Hombre,Costa Rica,55-59,IV,"Enfermedades endocrinas, nutricionales y metabólicas",56,132070,4.240175664420383e-4,0.006723707125009464,4.225952709604453e-4
2018,Hombre,Costa Rica,55-59,IX,Enfermedades del sistema circulatorio,226,132070,0.0017112137502839403,0.006723707125009464,0.0017054737720903687
2018,Hombre,Costa Rica,55-59,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",31,132070,2.3472400999469977e-4,0.006723707125009464,2.3393666785310365e-4
2018,Hombre,Costa Rica,55-59,X,Enfermedades del sistema respiratorio,45,132070,3.4072840160520937e-4,0.006723707125009464,3.3958548559321505e-4
2018,Hombre,Costa Rica,55-59,XI,Enfermedades del sistema digestivo,102,132070,7.723177103051412e-4,0.006723707125009464,7.69727100677954e-4
2018,Hombre,Costa Rica,55-59,XII,Enfermedades de la piel y del tejido subcutáneo,4,132070,3.0286969031574165e-5,0.006723707125009464,3.0185376497174667e-5
2018,Hombre,Costa Rica,55-59,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4,132070,3.0286969031574165e-5,0.006723707125009464,3.0185376497174667e-5
2018,Hombre,Costa Rica,55-59,XIV,Enfermedades del sistema genitourinario,33,132070,2.4986749451048684e-4,0.006723707125009464,2.49029356101691e-4
2018,Hombre,Costa Rica,55-59,XV,"Embarazo, parto y puerperio",0,132070,0,0.006723707125009464,0
2018,Hombre,Costa Rica,55-59,XVI,Afecciones originadas en el periodo perinatal,0,132070,0,0.006723707125009464,0
2018,Hombre,Costa Rica,55-59,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,132070,7.571742257893541e-6,0.006723707125009464,7.546344124293667e-6
2018,Hombre,Costa Rica,55-59,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6,132070,4.5430453547361245e-5,0.006723707125009464,4.5278064745762e-5
2018,Hombre,Costa Rica,55-59,XX,Causas externas de mortalidad,136,132070,0.0010297569470735215,0.006723707125009464,0.0010263028009039386
2018,Hombre,Costa Rica,60-64,I,Enfermedades infecciosas y parasitarias,26,104150,2.496399423907825e-4,0.010974555928948632,2.4827509605950665e-4
2018,Hombre,Costa Rica,60-64,II,Tumores,336,104150,0.0032261161785885743,0.010974555928948632,0.0032084781644613172
2018,Hombre,Costa Rica,60-64,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2,104150,1.9203072491598657e-5,0.010974555928948632,1.9098084312269747e-5
2018,Hombre,Costa Rica,60-64,IV,"Enfermedades endocrinas, nutricionales y metabólicas",76,104150,7.297167546807489e-4,0.010974555928948632,7.257272038662503e-4
2018,Hombre,Costa Rica,60-64,IX,Enfermedades del sistema circulatorio,318,104150,0.0030532885261641864,0.010974555928948632,0.00303659540565089
2018,Hombre,Costa Rica,60-64,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",29,104150,2.784445511281805e-4,0.010974555928948632,2.7692222252791133e-4
2018,Hombre,Costa Rica,60-64,X,Enfermedades del sistema respiratorio,60,104150,5.760921747479596e-4,0.010974555928948632,5.729425293680924e-4
2018,Hombre,Costa Rica,60-64,XI,Enfermedades del sistema digestivo,122,104150,0.001171387421987518,0.010974555928948632,0.0011649831430484545
2018,Hombre,Costa Rica,60-64,XII,Enfermedades de la piel y del tejido subcutáneo,5,104150,4.800768122899664e-5,0.010974555928948632,4.774521078067436e-5
2018,Hombre,Costa Rica,60-64,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4,104150,3.8406144983197314e-5,0.010974555928948632,3.8196168624539494e-5
2018,Hombre,Costa Rica,60-64,XIV,Enfermedades del sistema genitourinario,39,104150,3.744599135861738e-4,0.010974555928948632,3.7241264408926003e-4
2018,Hombre,Costa Rica,60-64,XV,"Embarazo, parto y puerperio",0,104150,0,0.010974555928948632,0
2018,Hombre,Costa Rica,60-64,XVI,Afecciones originadas en el periodo perinatal,0,104150,0,0.010974555928948632,0
2018,Hombre,Costa Rica,60-64,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,104150,0,0.010974555928948632,0
2018,Hombre,Costa Rica,60-64,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8,104150,7.681228996639463e-5,0.010974555928948632,7.639233724907899e-5
2018,Hombre,Costa Rica,60-64,XX,Causas externas de mortalidad,118,104150,0.0011329812770043207,0.010974555928948632,0.0011267869744239149
2018,Hombre,Costa Rica,65-69,I,Enfermedades infecciosas y parasitarias,21,79320,2.64750378214826e-4,0.014939485627836611,2.6278257250231436e-4
2018,Hombre,Costa Rica,65-69,II,Tumores,399,79320,0.005030257186081694,0.014939485627836611,0.004992868877543973
2018,Hombre,Costa Rica,65-69,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,4,79320,5.042864346949067e-5,0.014939485627836611,5.005382333377417e-5
2018,Hombre,Costa Rica,65-69,IV,"Enfermedades endocrinas, nutricionales y metabólicas",73,79320,9.203227433182047e-4,0.014939485627836611,9.134822758413787e-4
2018,Hombre,Costa Rica,65-69,IX,Enfermedades del sistema circulatorio,319,79320,0.004021684316691881,0.014939485627836611,0.00399179241086849
2018,Hombre,Costa Rica,65-69,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",41,79320,5.168935955622793e-4,0.014939485627836611,5.130516891711852e-4
2018,Hombre,Costa Rica,65-69,X,Enfermedades del sistema respiratorio,70,79320,8.825012607160867e-4,0.014939485627836611,8.75941908341048e-4
2018,Hombre,Costa Rica,65-69,XI,Enfermedades del sistema digestivo,117,79320,0.0014750378214826022,0.014939485627836611,0.0014640743325128945
2018,Hombre,Costa Rica,65-69,XII,Enfermedades de la piel y del tejido subcutáneo,7,79320,8.825012607160867e-5,0.014939485627836611,8.75941908341048e-5
2018,Hombre,Costa Rica,65-69,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,79320,1.0085728693898134e-4,0.014939485627836611,1.0010764666754834e-4
2018,Hombre,Costa Rica,65-69,XIV,Enfermedades del sistema genitourinario,45,79320,5.673222390317701e-4,0.014939485627836611,5.631055125049595e-4
2018,Hombre,Costa Rica,65-69,XV,"Embarazo, parto y puerperio",0,79320,0,0.014939485627836611,0
2018,Hombre,Costa Rica,65-69,XVI,Afecciones originadas en el periodo perinatal,0,79320,0,0.014939485627836611,0
2018,Hombre,Costa Rica,65-69,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,79320,0,0.014939485627836611,0
2018,Hombre,Costa Rica,65-69,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6,79320,7.5642965204236e-5,0.014939485627836611,7.508073500066125e-5
2018,Hombre,Costa Rica,65-69,XX,Causas externas de mortalidad,75,79320,9.455370650529501e-4,0.014939485627836611,9.385091875082659e-4
2018,Hombre,Costa Rica,70-74,I,Enfermedades infecciosas y parasitarias,11,58480,1.880984952120383e-4,0.020827633378932967,1.8615320066488937e-4
2018,Hombre,Costa Rica,70-74,II,Tumores,391,58480,0.006686046511627907,0.020827633378932967,0.006616900132724705
2018,Hombre,Costa Rica,70-74,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,58480,1.709986320109439e-5,0.020827633378932967,1.692301824226267e-5
2018,Hombre,Costa Rica,70-74,IV,"Enfermedades endocrinas, nutricionales y metabólicas",72,58480,0.0012311901504787962,0.020827633378932967,0.0012184573134429123
2018,Hombre,Costa Rica,70-74,IX,Enfermedades del sistema circulatorio,352,58480,0.006019151846785226,0.020827633378932967,0.00595690242127646
2018,Hombre,Costa Rica,70-74,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",44,58480,7.523939808481532e-4,0.020827633378932967,7.446128026595575e-4
2018,Hombre,Costa Rica,70-74,X,Enfermedades del sistema respiratorio,100,58480,0.001709986320109439,0.020827633378932967,0.001692301824226267
2018,Hombre,Costa Rica,70-74,XI,Enfermedades del sistema digestivo,108,58480,0.0018467852257181942,0.020827633378932967,0.0018276859701643682
2018,Hombre,Costa Rica,70-74,XII,Enfermedades de la piel y del tejido subcutáneo,9,58480,1.5389876880984952e-4,0.020827633378932967,1.5230716418036404e-4
2018,Hombre,Costa Rica,70-74,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3,58480,5.129958960328317e-5,0.020827633378932967,5.0769054726788e-5
2018,Hombre,Costa Rica,70-74,XIV,Enfermedades del sistema genitourinario,44,58480,7.523939808481532e-4,0.020827633378932967,7.446128026595575e-4
2018,Hombre,Costa Rica,70-74,XV,"Embarazo, parto y puerperio",0,58480,0,0.020827633378932967,0
2018,Hombre,Costa Rica,70-74,XVI,Afecciones originadas en el periodo perinatal,0,58480,0,0.020827633378932967,0
2018,Hombre,Costa Rica,70-74,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,58480,0,0.020827633378932967,0
2018,Hombre,Costa Rica,70-74,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6,58480,1.0259917920656635e-4,0.020827633378932967,1.01538109453576e-4
2018,Hombre,Costa Rica,70-74,XX,Causas externas de mortalidad,77,58480,0.001316689466484268,0.020827633378932967,0.0013030724046542257
2018,Hombre,Costa Rica,75-79,I,Enfermedades infecciosas y parasitarias,20,39839,5.020206330480182e-4,0.03511634328170888,4.933083475418016e-4
2018,Hombre,Costa Rica,75-79,II,Tumores,400,39839,0.010040412660960365,0.03511634328170888,0.00986616695083603
