anio,sexo,pais,grupo_edad,causa,causa_grupo,muertes,exposicion
2015,Hombre,Guatemala,45-49,XII,Enfermedades de la piel y del tejido subcutáneo,6,274439
2015,Hombre,Guatemala,45-49,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,5,274439
2015,Hombre,Guatemala,45-49,XIV,Enfermedades del sistema genitourinario,90,274439
2015,Hombre,Guatemala,45-49,XV,"Embarazo, parto y puerperio",0,274439
2015,Hombre,Guatemala,45-49,XVI,Afecciones originadas en el periodo perinatal,0,274439
2015,Hombre,Guatemala,45-49,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,274439
2015,Hombre,Guatemala,45-49,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",105,274439
2015,Hombre,Guatemala,45-49,XX,Causas externas de mortalidad,570,274439
2015,Hombre,Guatemala,5-9,I,Enfermedades infecciosas y parasitarias,57,968674
2015,Hombre,Guatemala,5-9,II,Tumores,36,968674
2015,Hombre,Guatemala,5-9,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,9,968674
2015,Hombre,Guatemala,5-9,IV,"Enfermedades endocrinas, nutricionales y metabólicas",17,968674
2015,Hombre,Guatemala,5-9,IX,Enfermedades del sistema circulatorio,13,968674
2015,Hombre,Guatemala,5-9,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",32,968674
2015,Hombre,Guatemala,5-9,X,Enfermedades del sistema respiratorio,71,968674
2015,Hombre,Guatemala,5-9,XI,Enfermedades del sistema digestivo,22,968674
2015,Hombre,Guatemala,5-9,XII,Enfermedades de la piel y del tejido subcutáneo,2,968674
2015,Hombre,Guatemala,5-9,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,968674
2015,Hombre,Guatemala,5-9,XIV,Enfermedades del sistema genitourinario,15,968674
2015,Hombre,Guatemala,5-9,XV,"Embarazo, parto y puerperio",0,968674
2015,Hombre,Guatemala,5-9,XVI,Afecciones originadas en el periodo perinatal,0,968674
2015,Hombre,Guatemala,5-9,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",15,968674
2015,Hombre,Guatemala,5-9,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",38,968674
2015,Hombre,Guatemala,5-9,XX,Causas externas de mortalidad,127,968674
2015,Hombre,Guatemala,50-54,I,Enfermedades infecciosas y parasitarias,98,225208
2015,Hombre,Guatemala,50-54,II,Tumores,193,225208
2015,Hombre,Guatemala,50-54,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,15,225208
2015,Hombre,Guatemala,50-54,IV,"Enfermedades endocrinas, nutricionales y metabólicas",222,225208
2015,Hombre,Guatemala,50-54,IX,Enfermedades del sistema circulatorio,222,225208
2015,Hombre,Guatemala,50-54,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",102,225208
2015,Hombre,Guatemala,50-54,X,Enfermedades del sistema respiratorio,130,225208
2015,Hombre,Guatemala,50-54,XI,Enfermedades del sistema digestivo,375,225208
2015,Hombre,Guatemala,50-54,XII,Enfermedades de la piel y del tejido subcutáneo,7,225208
2015,Hombre,Guatemala,50-54,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,225208
2015,Hombre,Guatemala,50-54,XIV,Enfermedades del sistema genitourinario,112,225208
2015,Hombre,Guatemala,50-54,XV,"Embarazo, parto y puerperio",0,225208
2015,Hombre,Guatemala,50-54,XVI,Afecciones originadas en el periodo perinatal,0,225208
2015,Hombre,Guatemala,50-54,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",3,225208
2015,Hombre,Guatemala,50-54,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",164,225208
2015,Hombre,Guatemala,50-54,XX,Causas externas de mortalidad,506,225208
2015,Hombre,Guatemala,55-59,I,Enfermedades infecciosas y parasitarias,87,193869
2015,Hombre,Guatemala,55-59,II,Tumores,284,193869
2015,Hombre,Guatemala,55-59,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,14,193869
2015,Hombre,Guatemala,55-59,IV,"Enfermedades endocrinas, nutricionales y metabólicas",304,193869
2015,Hombre,Guatemala,55-59,IX,Enfermedades del sistema circulatorio,324,193869
2015,Hombre,Guatemala,55-59,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",91,193869
2015,Hombre,Guatemala,55-59,X,Enfermedades del sistema respiratorio,146,193869
2015,Hombre,Guatemala,55-59,XI,Enfermedades del sistema digestivo,364,193869
2015,Hombre,Guatemala,55-59,XII,Enfermedades de la piel y del tejido subcutáneo,3,193869
2015,Hombre,Guatemala,55-59,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,193869
2015,Hombre,Guatemala,55-59,XIV,Enfermedades del sistema genitourinario,120,193869
2015,Hombre,Guatemala,55-59,XV,"Embarazo, parto y puerperio",0,193869
2015,Hombre,Guatemala,55-59,XVI,Afecciones originadas en el periodo perinatal,0,193869
2015,Hombre,Guatemala,55-59,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,193869
2015,Hombre,Guatemala,55-59,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",156,193869
2015,Hombre,Guatemala,55-59,XX,Causas externas de mortalidad,417,193869
2015,Hombre,Guatemala,60-64,I,Enfermedades infecciosas y parasitarias,86,157859
2015,Hombre,Guatemala,60-64,II,Tumores,342,157859
2015,Hombre,Guatemala,60-64,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,18,157859
2015,Hombre,Guatemala,60-64,IV,"Enfermedades endocrinas, nutricionales y metabólicas",331,157859
2015,Hombre,Guatemala,60-64,IX,Enfermedades del sistema circulatorio,449,157859
2015,Hombre,Guatemala,60-64,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",75,157859
2015,Hombre,Guatemala,60-64,X,Enfermedades del sistema respiratorio,196,157859
2015,Hombre,Guatemala,60-64,XI,Enfermedades del sistema digestivo,352,157859
2015,Hombre,Guatemala,60-64,XII,Enfermedades de la piel y del tejido subcutáneo,4,157859
2015,Hombre,Guatemala,60-64,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,12,157859
2015,Hombre,Guatemala,60-64,XIV,Enfermedades del sistema genitourinario,175,157859
2015,Hombre,Guatemala,60-64,XV,"Embarazo, parto y puerperio",0,157859
2015,Hombre,Guatemala,60-64,XVI,Afecciones originadas en el periodo perinatal,0,157859
2015,Hombre,Guatemala,60-64,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",4,157859
2015,Hombre,Guatemala,60-64,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",164,157859
2015,Hombre,Guatemala,60-64,XX,Causas externas de mortalidad,349,157859
2015,Hombre,Guatemala,65-69,I,Enfermedades infecciosas y parasitarias,109,117739
2015,Hombre,Guatemala,65-69,II,Tumores,413,117739
2015,Hombre,Guatemala,65-69,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,19,117739
2015,Hombre,Guatemala,65-69,IV,"Enfermedades endocrinas, nutricionales y metabólicas",389,117739
2015,Hombre,Guatemala,65-69,IX,Enfermedades del sistema circulatorio,592,117739
2015,Hombre,Guatemala,65-69,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",102,117739
2015,Hombre,Guatemala,65-69,X,Enfermedades del sistema respiratorio,278,117739
2015,Hombre,Guatemala,65-69,XI,Enfermedades del sistema digestivo,306,117739
2015,Hombre,Guatemala,65-69,XII,Enfermedades de la piel y del tejido subcutáneo,7,117739
2015,Hombre,Guatemala,65-69,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,117739
2015,Hombre,Guatemala,65-69,XIV,Enfermedades del sistema genitourinario,171,117739
2015,Hombre,Guatemala,65-69,XV,"Embarazo, parto y puerperio",0,117739
2015,Hombre,Guatemala,65-69,XVI,Afecciones originadas en el periodo perinatal,0,117739
2015,Hombre,Guatemala,65-69,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,117739
2015,Hombre,Guatemala,65-69,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",231,117739
2015,Hombre,Guatemala,65-69,XX,Causas externas de mortalidad,248,117739
2015,Hombre,Guatemala,70-74,I,Enfermedades infecciosas y parasitarias,99,85334
2015,Hombre,Guatemala,70-74,II,Tumores,437,85334
2015,Hombre,Guatemala,70-74,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,16,85334
2015,Hombre,Guatemala,70-74,IV,"Enfermedades endocrinas, nutricionales y metabólicas",349,85334
2015,Hombre,Guatemala,70-74,IX,Enfermedades del sistema circulatorio,641,85334
2015,Hombre,Guatemala,70-74,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",64,85334
2015,Hombre,Guatemala,70-74,X,Enfermedades del sistema respiratorio,366,85334
2015,Hombre,Guatemala,70-74,XI,Enfermedades del sistema digestivo,245,85334
2015,Hombre,Guatemala,70-74,XII,Enfermedades de la piel y del tejido subcutáneo,10,85334
2015,Hombre,Guatemala,70-74,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,85334
2015,Hombre,Guatemala,70-74,XIV,Enfermedades del sistema genitourinario,195,85334
2015,Hombre,Guatemala,70-74,XV,"Embarazo, parto y puerperio",0,85334
2015,Hombre,Guatemala,70-74,XVI,Afecciones originadas en el periodo perinatal,0,85334
2015,Hombre,Guatemala,70-74,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,85334
2015,Hombre,Guatemala,70-74,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",241,85334
2015,Hombre,Guatemala,70-74,XX,Causas externas de mortalidad,193,85334
2015,Hombre,Guatemala,75-79,I,Enfermedades infecciosas y parasitarias,120,58803
2015,Hombre,Guatemala,75-79,II,Tumores,485,58803
2015,Hombre,Guatemala,75-79,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,23,58803
2015,Hombre,Guatemala,75-79,IV,"Enfermedades endocrinas, nutricionales y metabólicas",353,58803
2015,Hombre,Guatemala,75-79,IX,Enfermedades del sistema circulatorio,788,58803
2015,Hombre,Guatemala,75-79,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",97,58803
2015,Hombre,Guatemala,75-79,X,Enfermedades del sistema respiratorio,460,58803
2015,Hombre,Guatemala,75-79,XI,Enfermedades del sistema digestivo,222,58803
2015,Hombre,Guatemala,75-79,XII,Enfermedades de la piel y del tejido subcutáneo,7,58803
2015,Hombre,Guatemala,75-79,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,15,58803
2015,Hombre,Guatemala,75-79,XIV,Enfermedades del sistema genitourinario,204,58803
2015,Hombre,Guatemala,75-79,XV,"Embarazo, parto y puerperio",0,58803
2015,Hombre,Guatemala,75-79,XVI,Afecciones originadas en el periodo perinatal,0,58803
2015,Hombre,Guatemala,75-79,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5,58803
2015,Hombre,Guatemala,75-79,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",332,58803
2015,Hombre,Guatemala,75-79,XX,Causas externas de mortalidad,140,58803
2015,Hombre,Guatemala,80-84,I,Enfermedades infecciosas y parasitarias,117,34318
2015,Hombre,Guatemala,80-84,II,Tumores,401,34318
2015,Hombre,Guatemala,80-84,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,28,34318
2015,Hombre,Guatemala,80-84,IV,"Enfermedades endocrinas, nutricionales y metabólicas",311,34318
2015,Hombre,Guatemala,80-84,IX,Enfermedades del sistema circulatorio,921,34318
2015,Hombre,Guatemala,80-84,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",82,34318
2015,Hombre,Guatemala,80-84,X,Enfermedades del sistema respiratorio,617,34318
2015,Hombre,Guatemala,80-84,XI,Enfermedades del sistema digestivo,209,34318
2015,Hombre,Guatemala,80-84,XII,Enfermedades de la piel y del tejido subcutáneo,9,34318
2015,Hombre,Guatemala,80-84,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,11,34318
2015,Hombre,Guatemala,80-84,XIV,Enfermedades del sistema genitourinario,222,34318
2015,Hombre,Guatemala,80-84,XV,"Embarazo, parto y puerperio",0,34318
2015,Hombre,Guatemala,80-84,XVI,Afecciones originadas en el periodo perinatal,0,34318
2015,Hombre,Guatemala,80-84,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,34318
2015,Hombre,Guatemala,80-84,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",416,34318
2015,Hombre,Guatemala,80-84,XX,Causas externas de mortalidad,110,34318
2015,Hombre,Guatemala,85-89,I,Enfermedades infecciosas y parasitarias,91,12972
2015,Hombre,Guatemala,85-89,II,Tumores,292,12972
2015,Hombre,Guatemala,85-89,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,10,12972
2015,Hombre,Guatemala,85-89,IV,"Enfermedades endocrinas, nutricionales y metabólicas",240,12972
2015,Hombre,Guatemala,85-89,IX,Enfermedades del sistema circulatorio,892,12972
2015,Hombre,Guatemala,85-89,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",55,12972
2015,Hombre,Guatemala,85-89,X,Enfermedades del sistema respiratorio,621,12972
2015,Hombre,Guatemala,85-89,XI,Enfermedades del sistema digestivo,124,12972
2015,Hombre,Guatemala,85-89,XII,Enfermedades de la piel y del tejido subcutáneo,6,12972
2015,Hombre,Guatemala,85-89,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,13,12972
2015,Hombre,Guatemala,85-89,XIV,Enfermedades del sistema genitourinario,163,12972
2015,Hombre,Guatemala,85-89,XV,"Embarazo, parto y puerperio",0,12972
2015,Hombre,Guatemala,85-89,XVI,Afecciones originadas en el periodo perinatal,0,12972
2015,Hombre,Guatemala,85-89,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,12972
2015,Hombre,Guatemala,85-89,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",425,12972
2015,Hombre,Guatemala,85-89,XX,Causas externas de mortalidad,72,12972
2015,Hombre,Guatemala,90-94,I,Enfermedades infecciosas y parasitarias,36,2672
2015,Hombre,Guatemala,90-94,II,Tumores,117,2672
2015,Hombre,Guatemala,90-94,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,10,2672
2015,Hombre,Guatemala,90-94,IV,"Enfermedades endocrinas, nutricionales y metabólicas",113,2672
2015,Hombre,Guatemala,90-94,IX,Enfermedades del sistema circulatorio,517,2672
2015,Hombre,Guatemala,90-94,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",20,2672
2015,Hombre,Guatemala,90-94,X,Enfermedades del sistema respiratorio,347,2672
2015,Hombre,Guatemala,90-94,XI,Enfermedades del sistema digestivo,45,2672
2015,Hombre,Guatemala,90-94,XII,Enfermedades de la piel y del tejido subcutáneo,1,2672
2015,Hombre,Guatemala,90-94,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,13,2672
2015,Hombre,Guatemala,90-94,XIV,Enfermedades del sistema genitourinario,78,2672
2015,Hombre,Guatemala,90-94,XV,"Embarazo, parto y puerperio",0,2672
2015,Hombre,Guatemala,90-94,XVI,Afecciones originadas en el periodo perinatal,0,2672
2015,Hombre,Guatemala,90-94,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,2672
2015,Hombre,Guatemala,90-94,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",299,2672
2015,Hombre,Guatemala,90-94,XX,Causas externas de mortalidad,30,2672
2015,Hombre,Guatemala,95+,I,Enfermedades infecciosas y parasitarias,9,286.00000000000006
2015,Hombre,Guatemala,95+,II,Tumores,25,286.00000000000006
2015,Hombre,Guatemala,95+,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,5,286.00000000000006
2015,Hombre,Guatemala,95+,IV,"Enfermedades endocrinas, nutricionales y metabólicas",37,286.00000000000006
2015,Hombre,Guatemala,95+,IX,Enfermedades del sistema circulatorio,177,286.00000000000006
2015,Hombre,Guatemala,95+,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",9,286.00000000000006
2015,Hombre,Guatemala,95+,X,Enfermedades del sistema respiratorio,102,286.00000000000006
2015,Hombre,Guatemala,95+,XI,Enfermedades del sistema digestivo,13,286.00000000000006
2015,Hombre,Guatemala,95+,XII,Enfermedades de la piel y del tejido subcutáneo,2,286.00000000000006
2015,Hombre,Guatemala,95+,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2,286.00000000000006
2015,Hombre,Guatemala,95+,XIV,Enfermedades del sistema genitourinario,15,286.00000000000006
2015,Hombre,Guatemala,95+,XV,"Embarazo, parto y puerperio",0,286.00000000000006
2015,Hombre,Guatemala,95+,XVI,Afecciones originadas en el periodo perinatal,0,286.00000000000006
2015,Hombre,Guatemala,95+,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,286.00000000000006
2015,Hombre,Guatemala,95+,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",108,286.00000000000006
2015,Hombre,Guatemala,95+,XX,Causas externas de mortalidad,9,286.00000000000006
2015,Mujer,Guatemala,0-4,I,Enfermedades infecciosas y parasitarias,621,981602
2015,Mujer,Guatemala,0-4,II,Tumores,35,981602
2015,Mujer,Guatemala,0-4,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,74,981602
2015,Mujer,Guatemala,0-4,IV,"Enfermedades endocrinas, nutricionales y metabólicas",212,981602
2015,Mujer,Guatemala,0-4,IX,Enfermedades del sistema circulatorio,80,981602
2015,Mujer,Guatemala,0-4,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",129,981602
2015,Mujer,Guatemala,0-4,X,Enfermedades del sistema respiratorio,1052,981602
2015,Mujer,Guatemala,0-4,XI,Enfermedades del sistema digestivo,93,981602
2015,Mujer,Guatemala,0-4,XII,Enfermedades de la piel y del tejido subcutáneo,8,981602
2015,Mujer,Guatemala,0-4,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,6,981602
2015,Mujer,Guatemala,0-4,XIV,Enfermedades del sistema genitourinario,38,981602
2015,Mujer,Guatemala,0-4,XV,"Embarazo, parto y puerperio",0,981602
2015,Mujer,Guatemala,0-4,XVI,Afecciones originadas en el periodo perinatal,1323,981602
